case,planning_year,tech_type,agg_zone,end_value
20-week-foresight-current-policy,2045,Natural Gas CT,CA,10261.3
20-week-foresight-current-policy,2045,Natural Gas CT,MISO,31563.3
20-week-foresight-current-policy,2045,Natural Gas CT,NE,12411.7
20-week-foresight-current-policy,2045,Natural Gas CT,PJM,27494.0
20-week-foresight-current-policy,2045,Natural Gas CT,SOU,27448.3
20-week-foresight-current-policy,2045,Natural Gas CT,SPP,10126.3
20-week-foresight-current-policy,2045,Natural Gas CT,TRE,9609.0
20-week-foresight-current-policy,2045,Natural Gas CT,WECC,8557.7
20-week-foresight-current-policy,2045,Nuclear,CA,13.0
20-week-foresight-current-policy,2045,Nuclear,MISO,20341.0
20-week-foresight-current-policy,2045,Nuclear,NE,6728.0
20-week-foresight-current-policy,2045,Nuclear,PJM,33778.7
20-week-foresight-current-policy,2045,Nuclear,SOU,23940.3
20-week-foresight-current-policy,2045,Nuclear,SPP,2033.7
20-week-foresight-current-policy,2045,Nuclear,TRE,5126.3
20-week-foresight-current-policy,2045,Nuclear,WECC,5191.0
20-week-foresight-current-policy,2045,Solar,CA,60565.3
20-week-foresight-current-policy,2045,Solar,MISO,74902.3
20-week-foresight-current-policy,2045,Solar,NE,27354.7
20-week-foresight-current-policy,2045,Solar,PJM,52438.0
20-week-foresight-current-policy,2045,Solar,SOU,112866.7
20-week-foresight-current-policy,2045,Solar,SPP,21697.3
20-week-foresight-current-policy,2045,Solar,TRE,36752.7
20-week-foresight-current-policy,2045,Solar,WECC,73202.3
20-week-foresight-current-policy,2045,Wind,CA,1798.0
20-week-foresight-current-policy,2045,Wind,MISO,97551.7
20-week-foresight-current-policy,2045,Wind,NE,35691.0
20-week-foresight-current-policy,2045,Wind,PJM,45694.0
20-week-foresight-current-policy,2045,Wind,SOU,24714.3
20-week-foresight-current-policy,2045,Wind,SPP,79167.7
20-week-foresight-current-policy,2045,Wind,TRE,71048.0
20-week-foresight-current-policy,2045,Wind,WECC,87012.0
20-week-foresight-current-policy,2050,Battery,CA,12275.7
20-week-foresight-current-policy,2050,Battery,MISO,9697.7
20-week-foresight-current-policy,2050,Battery,NE,9642.3
20-week-foresight-current-policy,2050,Battery,PJM,6474.7
20-week-foresight-current-policy,2050,Battery,SOU,9852.0
20-week-foresight-current-policy,2050,Battery,SPP,3002.0
20-week-foresight-current-policy,2050,Battery,TRE,1812.3
20-week-foresight-current-policy,2050,Battery,WECC,11781.0
20-week-foresight-current-policy,2050,CCS,CA,35.0
20-week-foresight-current-policy,2050,CCS,MISO,91.5
20-week-foresight-current-policy,2050,CCS,NE,
20-week-foresight-current-policy,2050,CCS,PJM,36.5
20-week-foresight-current-policy,2050,CCS,SOU,62.0
20-week-foresight-current-policy,2050,CCS,SPP,48.0
20-week-foresight-current-policy,2050,CCS,TRE,32.5
20-week-foresight-current-policy,2050,CCS,WECC,43.5
20-week-foresight-current-policy,2050,Coal,CA,0.0
20-week-foresight-current-policy,2050,Coal,MISO,9407.3
20-week-foresight-current-policy,2050,Coal,NE,0.0
20-week-foresight-current-policy,2050,Coal,PJM,4784.0
20-week-foresight-current-policy,2050,Coal,SOU,5392.7
20-week-foresight-current-policy,2050,Coal,SPP,3590.3
20-week-foresight-current-policy,2050,Coal,TRE,4175.0
20-week-foresight-current-policy,2050,Coal,WECC,4356.3
20-week-foresight-current-policy,2050,Distributed Solar,CA,16740.7
20-week-foresight-current-policy,2050,Distributed Solar,MISO,22530.0
20-week-foresight-current-policy,2050,Distributed Solar,NE,9857.3
20-week-foresight-current-policy,2050,Distributed Solar,PJM,22862.7
20-week-foresight-current-policy,2050,Distributed Solar,SOU,17346.7
20-week-foresight-current-policy,2050,Distributed Solar,SPP,6128.0
20-week-foresight-current-policy,2050,Distributed Solar,TRE,10110.3
20-week-foresight-current-policy,2050,Distributed Solar,WECC,10744.0
20-week-foresight-current-policy,2050,Geothermal,CA,24.0
20-week-foresight-current-policy,2050,Geothermal,MISO,
20-week-foresight-current-policy,2050,Geothermal,NE,
20-week-foresight-current-policy,2050,Geothermal,PJM,
20-week-foresight-current-policy,2050,Geothermal,SOU,
20-week-foresight-current-policy,2050,Geothermal,SPP,
20-week-foresight-current-policy,2050,Geothermal,TRE,
20-week-foresight-current-policy,2050,Geothermal,WECC,76.0
20-week-foresight-current-policy,2050,Hydro,CA,10741.7
20-week-foresight-current-policy,2050,Hydro,MISO,7605.0
20-week-foresight-current-policy,2050,Hydro,NE,7654.3
20-week-foresight-current-policy,2050,Hydro,PJM,7250.3
20-week-foresight-current-policy,2050,Hydro,SOU,9128.0
20-week-foresight-current-policy,2050,Hydro,SPP,4755.7
20-week-foresight-current-policy,2050,Hydro,TRE,228.0
20-week-foresight-current-policy,2050,Hydro,WECC,34122.0
20-week-foresight-current-policy,2050,Hydrogen,CA,77.0
20-week-foresight-current-policy,2050,Hydrogen,MISO,197.0
20-week-foresight-current-policy,2050,Hydrogen,NE,1744.7
20-week-foresight-current-policy,2050,Hydrogen,PJM,173.0
20-week-foresight-current-policy,2050,Hydrogen,SOU,133.5
20-week-foresight-current-policy,2050,Hydrogen,SPP,119.5
20-week-foresight-current-policy,2050,Hydrogen,TRE,64.5
20-week-foresight-current-policy,2050,Hydrogen,WECC,257.5
20-week-foresight-current-policy,2050,Natural Gas CC,CA,45961.0
20-week-foresight-current-policy,2050,Natural Gas CC,MISO,150368.0
20-week-foresight-current-policy,2050,Natural Gas CC,NE,51837.3
20-week-foresight-current-policy,2050,Natural Gas CC,PJM,120350.0
20-week-foresight-current-policy,2050,Natural Gas CC,SOU,117016.0
20-week-foresight-current-policy,2050,Natural Gas CC,SPP,18861.3
20-week-foresight-current-policy,2050,Natural Gas CC,TRE,71063.7
20-week-foresight-current-policy,2050,Natural Gas CC,WECC,77382.7
20-week-foresight-current-policy,2050,Natural Gas CT,CA,10095.3
20-week-foresight-current-policy,2050,Natural Gas CT,MISO,22863.7
20-week-foresight-current-policy,2050,Natural Gas CT,NE,12829.3
20-week-foresight-current-policy,2050,Natural Gas CT,PJM,21315.0
20-week-foresight-current-policy,2050,Natural Gas CT,SOU,19812.7
20-week-foresight-current-policy,2050,Natural Gas CT,SPP,9072.7
20-week-foresight-current-policy,2050,Natural Gas CT,TRE,8662.7
20-week-foresight-current-policy,2050,Natural Gas CT,WECC,8281.3
20-week-foresight-current-policy,2050,Nuclear,CA,13.0
20-week-foresight-current-policy,2050,Nuclear,MISO,19750.0
20-week-foresight-current-policy,2050,Nuclear,NE,5523.0
20-week-foresight-current-policy,2050,Nuclear,PJM,32834.7
20-week-foresight-current-policy,2050,Nuclear,SOU,23940.3
20-week-foresight-current-policy,2050,Nuclear,SPP,2033.7
20-week-foresight-current-policy,2050,Nuclear,TRE,5126.3
20-week-foresight-current-policy,2050,Nuclear,WECC,5191.0
20-week-foresight-current-policy,2050,Solar,CA,64918.0
20-week-foresight-current-policy,2050,Solar,MISO,79357.7
20-week-foresight-current-policy,2050,Solar,NE,37582.0
20-week-foresight-current-policy,2050,Solar,PJM,54828.3
20-week-foresight-current-policy,2050,Solar,SOU,127692.3
20-week-foresight-current-policy,2050,Solar,SPP,27869.7
20-week-foresight-current-policy,2050,Solar,TRE,39653.7
20-week-foresight-current-policy,2050,Solar,WECC,93755.7
20-week-foresight-current-policy,2050,Wind,CA,1307.7
20-week-foresight-current-policy,2050,Wind,MISO,86515.0
20-week-foresight-current-policy,2050,Wind,NE,35694.3
20-week-foresight-current-policy,2050,Wind,PJM,44333.3
20-week-foresight-current-policy,2050,Wind,SOU,26002.7
20-week-foresight-current-policy,2050,Wind,SPP,72343.0
20-week-foresight-current-policy,2050,Wind,TRE,64420.0
20-week-foresight-current-policy,2050,Wind,WECC,89579.7
20-week-myopic,2027,Battery,CA,11579.7
20-week-myopic,2027,Battery,MISO,202.0
20-week-myopic,2027,Battery,NE,563.3
20-week-myopic,2027,Battery,PJM,320.3
20-week-myopic,2027,Battery,SOU,869.0
20-week-myopic,2027,Battery,SPP,229.0
20-week-myopic,2027,Battery,TRE,4706.7
20-week-myopic,2027,Battery,WECC,3393.3
20-week-myopic,2027,CCS,CA,0.0
20-week-myopic,2027,CCS,MISO,0.0
20-week-myopic,2027,CCS,NE,
20-week-myopic,2027,CCS,PJM,0.0
20-week-myopic,2027,CCS,SOU,0.0
20-week-myopic,2027,CCS,SPP,0.0
20-week-myopic,2027,CCS,TRE,0.0
20-week-myopic,2027,CCS,WECC,0.0
20-week-myopic,2027,Coal,CA,0.0
20-week-myopic,2027,Coal,MISO,47178.0
20-week-myopic,2027,Coal,NE,330.0
20-week-myopic,2027,Coal,PJM,32702.0
20-week-myopic,2027,Coal,SOU,27777.0
20-week-myopic,2027,Coal,SPP,19975.0
20-week-myopic,2027,Coal,TRE,12980.0
20-week-myopic,2027,Coal,WECC,16395.0
20-week-myopic,2027,Distributed Solar,CA,11425.0
20-week-myopic,2027,Distributed Solar,MISO,5246.7
20-week-myopic,2027,Distributed Solar,NE,5962.3
20-week-myopic,2027,Distributed Solar,PJM,9860.0
20-week-myopic,2027,Distributed Solar,SOU,5463.3
20-week-myopic,2027,Distributed Solar,SPP,1242.0
20-week-myopic,2027,Distributed Solar,TRE,2996.7
20-week-myopic,2027,Distributed Solar,WECC,5470.0
20-week-myopic,2027,Geothermal,CA,24.0
20-week-myopic,2027,Geothermal,MISO,
20-week-myopic,2027,Geothermal,NE,
20-week-myopic,2027,Geothermal,PJM,
20-week-myopic,2027,Geothermal,SOU,
20-week-myopic,2027,Geothermal,SPP,
20-week-myopic,2027,Geothermal,TRE,
20-week-myopic,2027,Geothermal,WECC,652.0
20-week-myopic,2027,Hydro,CA,12410.0
20-week-myopic,2027,Hydro,MISO,10641.0
20-week-myopic,2027,Hydro,NE,8305.3
20-week-myopic,2027,Hydro,PJM,8069.7
20-week-myopic,2027,Hydro,SOU,10043.0
20-week-myopic,2027,Hydro,SPP,5152.0
20-week-myopic,2027,Hydro,TRE,499.0
20-week-myopic,2027,Hydro,WECC,39617.0
20-week-myopic,2027,Hydrogen,CA,0.0
20-week-myopic,2027,Hydrogen,MISO,0.0
20-week-myopic,2027,Hydrogen,NE,0.5
20-week-myopic,2027,Hydrogen,PJM,0.0
20-week-myopic,2027,Hydrogen,SOU,0.0
20-week-myopic,2027,Hydrogen,SPP,0.0
20-week-myopic,2027,Hydrogen,TRE,0.0
20-week-myopic,2027,Hydrogen,WECC,0.0
20-week-myopic,2027,Natural Gas CC,CA,20997.7
20-week-myopic,2027,Natural Gas CC,MISO,53217.0
20-week-myopic,2027,Natural Gas CC,NE,29067.3
20-week-myopic,2027,Natural Gas CC,PJM,59238.3
20-week-myopic,2027,Natural Gas CC,SOU,64577.3
20-week-myopic,2027,Natural Gas CC,SPP,11502.0
20-week-myopic,2027,Natural Gas CC,TRE,41443.7
20-week-myopic,2027,Natural Gas CC,WECC,30897.3
20-week-myopic,2027,Natural Gas CT,CA,11121.0
20-week-myopic,2027,Natural Gas CT,MISO,33027.0
20-week-myopic,2027,Natural Gas CT,NE,3929.3
20-week-myopic,2027,Natural Gas CT,PJM,29932.0
20-week-myopic,2027,Natural Gas CT,SOU,32093.0
20-week-myopic,2027,Natural Gas CT,SPP,9940.0
20-week-myopic,2027,Natural Gas CT,TRE,10308.0
20-week-myopic,2027,Natural Gas CT,WECC,10214.0
20-week-myopic,2027,Nuclear,CA,0.0
20-week-myopic,2027,Nuclear,MISO,20319.0
20-week-myopic,2027,Nuclear,NE,6714.0
20-week-myopic,2027,Nuclear,PJM,33761.0
20-week-myopic,2027,Nuclear,SOU,23924.0
20-week-myopic,2027,Nuclear,SPP,2025.0
20-week-myopic,2027,Nuclear,TRE,5120.0
20-week-myopic,2027,Nuclear,WECC,5175.0
20-week-myopic,2027,Solar,CA,20613.0
20-week-myopic,2027,Solar,MISO,12398.3
20-week-myopic,2027,Solar,NE,4582.0
20-week-myopic,2027,Solar,PJM,11474.3
20-week-myopic,2027,Solar,SOU,24604.7
20-week-myopic,2027,Solar,SPP,578.0
20-week-myopic,2027,Solar,TRE,22381.7
20-week-myopic,2027,Solar,WECC,19815.7
20-week-myopic,2027,Wind,CA,5498.0
20-week-myopic,2027,Wind,MISO,71444.7
20-week-myopic,2027,Wind,NE,5423.0
20-week-myopic,2027,Wind,PJM,21260.7
20-week-myopic,2027,Wind,SOU,4511.7
20-week-myopic,2027,Wind,SPP,48404.7
20-week-myopic,2027,Wind,TRE,57052.7
20-week-myopic,2027,Wind,WECC,48655.0
20-week-myopic,2030,Battery,CA,11573.3
20-week-myopic,2030,Battery,MISO,207.0
20-week-myopic,2030,Battery,NE,564.0
20-week-myopic,2030,Battery,PJM,204.7
20-week-myopic,2030,Battery,SOU,872.0
20-week-myopic,2030,Battery,SPP,232.3
20-week-myopic,2030,Battery,TRE,4708.7
20-week-myopic,2030,Battery,WECC,3391.7
20-week-myopic,2030,CCS,CA,5202.0
20-week-myopic,2030,CCS,MISO,15087.7
20-week-myopic,2030,CCS,NE,
20-week-myopic,2030,CCS,PJM,19730.7
20-week-myopic,2030,CCS,SOU,26628.3
20-week-myopic,2030,CCS,SPP,5.0
20-week-myopic,2030,CCS,TRE,3745.5
20-week-myopic,2030,CCS,WECC,4.0
20-week-myopic,2030,Coal,CA,0.0
20-week-myopic,2030,Coal,MISO,42731.0
20-week-myopic,2030,Coal,NE,330.0
20-week-myopic,2030,Coal,PJM,28436.0
20-week-myopic,2030,Coal,SOU,26627.0
20-week-myopic,2030,Coal,SPP,18737.0
20-week-myopic,2030,Coal,TRE,10731.0
20-week-myopic,2030,Coal,WECC,14866.0
20-week-myopic,2030,Distributed Solar,CA,13595.0
20-week-myopic,2030,Distributed Solar,MISO,9888.3
20-week-myopic,2030,Distributed Solar,NE,7437.7
20-week-myopic,2030,Distributed Solar,PJM,15903.0
20-week-myopic,2030,Distributed Solar,SOU,9721.7
20-week-myopic,2030,Distributed Solar,SPP,2341.0
20-week-myopic,2030,Distributed Solar,TRE,5818.7
20-week-myopic,2030,Distributed Solar,WECC,7745.3
20-week-myopic,2030,Geothermal,CA,24.0
20-week-myopic,2030,Geothermal,MISO,
20-week-myopic,2030,Geothermal,NE,
20-week-myopic,2030,Geothermal,PJM,
20-week-myopic,2030,Geothermal,SOU,
20-week-myopic,2030,Geothermal,SPP,
20-week-myopic,2030,Geothermal,TRE,
20-week-myopic,2030,Geothermal,WECC,596.7
20-week-myopic,2030,Hydro,CA,12169.0
20-week-myopic,2030,Hydro,MISO,10377.7
20-week-myopic,2030,Hydro,NE,7877.0
20-week-myopic,2030,Hydro,PJM,7735.3
20-week-myopic,2030,Hydro,SOU,9496.0
20-week-myopic,2030,Hydro,SPP,5152.0
20-week-myopic,2030,Hydro,TRE,499.0
20-week-myopic,2030,Hydro,WECC,39400.7
20-week-myopic,2030,Hydrogen,CA,2.0
20-week-myopic,2030,Hydrogen,MISO,5.0
20-week-myopic,2030,Hydrogen,NE,3.5
20-week-myopic,2030,Hydrogen,PJM,4.0
20-week-myopic,2030,Hydrogen,SOU,3.0
20-week-myopic,2030,Hydrogen,SPP,3.0
20-week-myopic,2030,Hydrogen,TRE,2.0
20-week-myopic,2030,Hydrogen,WECC,4.0
20-week-myopic,2030,Natural Gas CC,CA,20998.0
20-week-myopic,2030,Natural Gas CC,MISO,52932.7
20-week-myopic,2030,Natural Gas CC,NE,30176.3
20-week-myopic,2030,Natural Gas CC,PJM,59239.7
20-week-myopic,2030,Natural Gas CC,SOU,63390.0
20-week-myopic,2030,Natural Gas CC,SPP,11503.0
20-week-myopic,2030,Natural Gas CC,TRE,41444.3
20-week-myopic,2030,Natural Gas CC,WECC,30805.0
20-week-myopic,2030,Natural Gas CT,CA,11115.7
20-week-myopic,2030,Natural Gas CT,MISO,32331.7
20-week-myopic,2030,Natural Gas CT,NE,3930.3
20-week-myopic,2030,Natural Gas CT,PJM,29933.3
20-week-myopic,2030,Natural Gas CT,SOU,31964.0
20-week-myopic,2030,Natural Gas CT,SPP,9767.0
20-week-myopic,2030,Natural Gas CT,TRE,10242.7
20-week-myopic,2030,Natural Gas CT,WECC,10078.3
20-week-myopic,2030,Nuclear,CA,0.0
20-week-myopic,2030,Nuclear,MISO,20319.0
20-week-myopic,2030,Nuclear,NE,6714.3
20-week-myopic,2030,Nuclear,PJM,33761.7
20-week-myopic,2030,Nuclear,SOU,23924.3
20-week-myopic,2030,Nuclear,SPP,2025.0
20-week-myopic,2030,Nuclear,TRE,5120.0
20-week-myopic,2030,Nuclear,WECC,5175.0
20-week-myopic,2030,Solar,CA,38498.7
20-week-myopic,2030,Solar,MISO,72823.0
20-week-myopic,2030,Solar,NE,14741.0
20-week-myopic,2030,Solar,PJM,78947.0
20-week-myopic,2030,Solar,SOU,74754.7
20-week-myopic,2030,Solar,SPP,14677.0
20-week-myopic,2030,Solar,TRE,22835.7
20-week-myopic,2030,Solar,WECC,37657.7
20-week-myopic,2030,Wind,CA,6359.0
20-week-myopic,2030,Wind,MISO,110834.0
20-week-myopic,2030,Wind,NE,28352.3
20-week-myopic,2030,Wind,PJM,40501.7
20-week-myopic,2030,Wind,SOU,24941.7
20-week-myopic,2030,Wind,SPP,94642.3
20-week-myopic,2030,Wind,TRE,93494.7
20-week-myopic,2030,Wind,WECC,94680.7
20-week-myopic,2035,Battery,CA,11129.3
20-week-myopic,2035,Battery,MISO,276.0
20-week-myopic,2035,Battery,NE,1878.0
20-week-myopic,2035,Battery,PJM,198.7
20-week-myopic,2035,Battery,SOU,889.0
20-week-myopic,2035,Battery,SPP,280.7
20-week-myopic,2035,Battery,TRE,4575.3
20-week-myopic,2035,Battery,WECC,3400.3
20-week-myopic,2035,CCS,CA,14296.0
20-week-myopic,2035,CCS,MISO,44519.7
20-week-myopic,2035,CCS,NE,
20-week-myopic,2035,CCS,PJM,45024.3
20-week-myopic,2035,CCS,SOU,45090.3
20-week-myopic,2035,CCS,SPP,304.0
20-week-myopic,2035,CCS,TRE,20075.7
20-week-myopic,2035,CCS,WECC,176.0
20-week-myopic,2035,Coal,CA,0.0
20-week-myopic,2035,Coal,MISO,37448.0
20-week-myopic,2035,Coal,NE,0.0
20-week-myopic,2035,Coal,PJM,21756.0
20-week-myopic,2035,Coal,SOU,22499.0
20-week-myopic,2035,Coal,SPP,17788.0
20-week-myopic,2035,Coal,TRE,10731.0
20-week-myopic,2035,Coal,WECC,12143.0
20-week-myopic,2035,Distributed Solar,CA,15733.7
20-week-myopic,2035,Distributed Solar,MISO,16445.7
20-week-myopic,2035,Distributed Solar,NE,8651.3
20-week-myopic,2035,Distributed Solar,PJM,20080.7
20-week-myopic,2035,Distributed Solar,SOU,13536.0
20-week-myopic,2035,Distributed Solar,SPP,3750.0
20-week-myopic,2035,Distributed Solar,TRE,8597.3
20-week-myopic,2035,Distributed Solar,WECC,9887.0
20-week-myopic,2035,Geothermal,CA,24.0
20-week-myopic,2035,Geothermal,MISO,
20-week-myopic,2035,Geothermal,NE,
20-week-myopic,2035,Geothermal,PJM,
20-week-myopic,2035,Geothermal,SOU,
20-week-myopic,2035,Geothermal,SPP,
20-week-myopic,2035,Geothermal,TRE,
20-week-myopic,2035,Geothermal,WECC,567.0
20-week-myopic,2035,Hydro,CA,12084.0
20-week-myopic,2035,Hydro,MISO,10083.7
20-week-myopic,2035,Hydro,NE,7822.0
20-week-myopic,2035,Hydro,PJM,7513.7
20-week-myopic,2035,Hydro,SOU,9418.0
20-week-myopic,2035,Hydro,SPP,5130.7
20-week-myopic,2035,Hydro,TRE,492.7
20-week-myopic,2035,Hydro,WECC,39220.0
20-week-myopic,2035,Hydrogen,CA,28.0
20-week-myopic,2035,Hydrogen,MISO,80.5
20-week-myopic,2035,Hydrogen,NE,79.5
20-week-myopic,2035,Hydrogen,PJM,62.5
20-week-myopic,2035,Hydrogen,SOU,51.5
20-week-myopic,2035,Hydrogen,SPP,51.0
20-week-myopic,2035,Hydrogen,TRE,34.5
20-week-myopic,2035,Hydrogen,WECC,70.5
20-week-myopic,2035,Natural Gas CC,CA,21010.3
20-week-myopic,2035,Natural Gas CC,MISO,52619.0
20-week-myopic,2035,Natural Gas CC,NE,36998.7
20-week-myopic,2035,Natural Gas CC,PJM,58674.0
20-week-myopic,2035,Natural Gas CC,SOU,62225.0
20-week-myopic,2035,Natural Gas CC,SPP,11256.3
20-week-myopic,2035,Natural Gas CC,TRE,40142.3
20-week-myopic,2035,Natural Gas CC,WECC,29719.0
20-week-myopic,2035,Natural Gas CT,CA,10591.3
20-week-myopic,2035,Natural Gas CT,MISO,31552.0
20-week-myopic,2035,Natural Gas CT,NE,3960.7
20-week-myopic,2035,Natural Gas CT,PJM,29895.7
20-week-myopic,2035,Natural Gas CT,SOU,31978.3
20-week-myopic,2035,Natural Gas CT,SPP,9447.7
20-week-myopic,2035,Natural Gas CT,TRE,9970.7
20-week-myopic,2035,Natural Gas CT,WECC,9360.3
20-week-myopic,2035,Nuclear,CA,5.5
20-week-myopic,2035,Nuclear,MISO,20330.0
20-week-myopic,2035,Nuclear,NE,6721.7
20-week-myopic,2035,Nuclear,PJM,33771.3
20-week-myopic,2035,Nuclear,SOU,23932.3
20-week-myopic,2035,Nuclear,SPP,2031.3
20-week-myopic,2035,Nuclear,TRE,5124.3
20-week-myopic,2035,Nuclear,WECC,5183.7
20-week-myopic,2035,Solar,CA,49947.3
20-week-myopic,2035,Solar,MISO,88009.7
20-week-myopic,2035,Solar,NE,21415.3
20-week-myopic,2035,Solar,PJM,101254.3
20-week-myopic,2035,Solar,SOU,100834.7
20-week-myopic,2035,Solar,SPP,36566.0
20-week-myopic,2035,Solar,TRE,35473.0
20-week-myopic,2035,Solar,WECC,58595.0
20-week-myopic,2035,Wind,CA,6808.0
20-week-myopic,2035,Wind,MISO,131001.7
20-week-myopic,2035,Wind,NE,39412.3
20-week-myopic,2035,Wind,PJM,43421.3
20-week-myopic,2035,Wind,SOU,26008.0
20-week-myopic,2035,Wind,SPP,102579.0
20-week-myopic,2035,Wind,TRE,94979.0
20-week-myopic,2035,Wind,WECC,123578.7
20-week-myopic,2040,Battery,CA,715.3
20-week-myopic,2040,Battery,MISO,196.0
20-week-myopic,2040,Battery,NE,7775.3
20-week-myopic,2040,Battery,PJM,1833.0
20-week-myopic,2040,Battery,SOU,119.5
20-week-myopic,2040,Battery,SPP,118.0
20-week-myopic,2040,Battery,TRE,77.0
20-week-myopic,2040,Battery,WECC,1886.5
20-week-myopic,2040,CCS,CA,24582.7
20-week-myopic,2040,CCS,MISO,58335.0
20-week-myopic,2040,CCS,NE,
20-week-myopic,2040,CCS,PJM,60083.7
20-week-myopic,2040,CCS,SOU,55807.3
20-week-myopic,2040,CCS,SPP,306.0
20-week-myopic,2040,CCS,TRE,24158.0
20-week-myopic,2040,CCS,WECC,1823.7
20-week-myopic,2040,Coal,CA,0.0
20-week-myopic,2040,Coal,MISO,27677.0
20-week-myopic,2040,Coal,NE,0.0
20-week-myopic,2040,Coal,PJM,8128.0
20-week-myopic,2040,Coal,SOU,13002.0
20-week-myopic,2040,Coal,SPP,14126.0
20-week-myopic,2040,Coal,TRE,10731.0
20-week-myopic,2040,Coal,WECC,8750.0
20-week-myopic,2040,Distributed Solar,CA,16395.0
20-week-myopic,2040,Distributed Solar,MISO,18450.3
20-week-myopic,2040,Distributed Solar,NE,8779.0
20-week-myopic,2040,Distributed Solar,PJM,20839.7
20-week-myopic,2040,Distributed Solar,SOU,14989.7
20-week-myopic,2040,Distributed Solar,SPP,4437.0
20-week-myopic,2040,Distributed Solar,TRE,8864.3
20-week-myopic,2040,Distributed Solar,WECC,10178.3
20-week-myopic,2040,Geothermal,CA,24.0
20-week-myopic,2040,Geothermal,MISO,
20-week-myopic,2040,Geothermal,NE,
20-week-myopic,2040,Geothermal,PJM,
20-week-myopic,2040,Geothermal,SOU,
20-week-myopic,2040,Geothermal,SPP,
20-week-myopic,2040,Geothermal,TRE,
20-week-myopic,2040,Geothermal,WECC,374.0
20-week-myopic,2040,Hydro,CA,12081.0
20-week-myopic,2040,Hydro,MISO,9473.3
20-week-myopic,2040,Hydro,NE,7751.0
20-week-myopic,2040,Hydro,PJM,7250.3
20-week-myopic,2040,Hydro,SOU,9417.0
20-week-myopic,2040,Hydro,SPP,4999.7
20-week-myopic,2040,Hydro,TRE,444.0
20-week-myopic,2040,Hydro,WECC,37672.3
20-week-myopic,2040,Hydrogen,CA,17.5
20-week-myopic,2040,Hydrogen,MISO,45.0
20-week-myopic,2040,Hydrogen,NE,81.0
20-week-myopic,2040,Hydrogen,PJM,40.5
20-week-myopic,2040,Hydrogen,SOU,23.0
20-week-myopic,2040,Hydrogen,SPP,30.0
20-week-myopic,2040,Hydrogen,TRE,17.0
20-week-myopic,2040,Hydrogen,WECC,43.5
20-week-myopic,2040,Natural Gas CC,CA,20892.3
20-week-myopic,2040,Natural Gas CC,MISO,52597.3
20-week-myopic,2040,Natural Gas CC,NE,40504.0
20-week-myopic,2040,Natural Gas CC,PJM,58674.0
20-week-myopic,2040,Natural Gas CC,SOU,61647.3
20-week-myopic,2040,Natural Gas CC,SPP,10974.3
20-week-myopic,2040,Natural Gas CC,TRE,39487.3
20-week-myopic,2040,Natural Gas CC,WECC,28943.0
20-week-myopic,2040,Natural Gas CT,CA,8921.0
20-week-myopic,2040,Natural Gas CT,MISO,30891.0
20-week-myopic,2040,Natural Gas CT,NE,3906.7
20-week-myopic,2040,Natural Gas CT,PJM,28787.3
20-week-myopic,2040,Natural Gas CT,SOU,31729.0
20-week-myopic,2040,Natural Gas CT,SPP,9029.7
20-week-myopic,2040,Natural Gas CT,TRE,8032.7
20-week-myopic,2040,Natural Gas CT,WECC,9255.3
20-week-myopic,2040,Nuclear,CA,5.5
20-week-myopic,2040,Nuclear,MISO,20330.0
20-week-myopic,2040,Nuclear,NE,6721.7
20-week-myopic,2040,Nuclear,PJM,33771.3
20-week-myopic,2040,Nuclear,SOU,23932.3
20-week-myopic,2040,Nuclear,SPP,2031.7
20-week-myopic,2040,Nuclear,TRE,5124.3
20-week-myopic,2040,Nuclear,WECC,5183.7
20-week-myopic,2040,Solar,CA,54998.7
20-week-myopic,2040,Solar,MISO,104854.7
20-week-myopic,2040,Solar,NE,32496.3
20-week-myopic,2040,Solar,PJM,121824.7
20-week-myopic,2040,Solar,SOU,123813.3
20-week-myopic,2040,Solar,SPP,42184.3
20-week-myopic,2040,Solar,TRE,41929.7
20-week-myopic,2040,Solar,WECC,74372.3
20-week-myopic,2040,Wind,CA,6037.7
20-week-myopic,2040,Wind,MISO,136611.7
20-week-myopic,2040,Wind,NE,43380.7
20-week-myopic,2040,Wind,PJM,43672.3
20-week-myopic,2040,Wind,SOU,27159.0
20-week-myopic,2040,Wind,SPP,106868.7
20-week-myopic,2040,Wind,TRE,98710.0
20-week-myopic,2040,Wind,WECC,136601.0
20-week-myopic,2045,Battery,CA,3709.7
20-week-myopic,2045,Battery,MISO,3088.0
20-week-myopic,2045,Battery,NE,12175.0
20-week-myopic,2045,Battery,PJM,8407.7
20-week-myopic,2045,Battery,SOU,1413.0
20-week-myopic,2045,Battery,SPP,323.5
20-week-myopic,2045,Battery,TRE,170.0
20-week-myopic,2045,Battery,WECC,11452.3
20-week-myopic,2045,CCS,CA,32600.0
20-week-myopic,2045,CCS,MISO,75151.3
20-week-myopic,2045,CCS,NE,
20-week-myopic,2045,CCS,PJM,71453.0
20-week-myopic,2045,CCS,SOU,66693.0
20-week-myopic,2045,CCS,SPP,1052.0
20-week-myopic,2045,CCS,TRE,28477.3
20-week-myopic,2045,CCS,WECC,7285.0
20-week-myopic,2045,Coal,CA,0.0
20-week-myopic,2045,Coal,MISO,18785.0
20-week-myopic,2045,Coal,NE,0.0
20-week-myopic,2045,Coal,PJM,6529.0
20-week-myopic,2045,Coal,SOU,11603.0
