Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26,planning_year,model,percent_total,case
cStart,1538632775.3732667,5.566951174897436e7,7.403763187614423e7,4.546485908954196e7,9.079673067025726e7,7.287292546736537e7,5.1381587806190155e7,1.517216953967694e7,7.322088889607939e7,7.594426576303336e7,3.097328783898826e7,1.5359675246961225e7,2.1526116133923236e7,3.21547014340857e7,3.1830058532672796e7,6.999057504680829e7,4.171490488703023e7,5.3810354017992325e7,2.521596511375103e7,2.4825041518606357e7,5.8392879415863805e7,8.03662839145403e7,5.724403056319377e7,8.647633175664616e7,8.763000101705389e7,2.524166066091755e8,1.4145391468680466e7,2050,SWITCH,0.003,full-current-policies
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,SWITCH,0.0,full-current-policies
cNetworkExp,5264607714.479494,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,SWITCH,0.011,full-current-policies
cVOM,8003003117.537624,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,SWITCH,0.017,full-current-policies
cCO2,211705887899.992,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,SWITCH,0.451,full-current-policies
cPolicy_PTC,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,SWITCH,0.0,full-current-policies
cPolicy_ITC,8547715731.27002,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,SWITCH,0.018,full-current-policies
cCO2,4824440030630.562,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.54,full-current-policies
cFix,2375671727964.2617,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.266,full-current-policies
cNSE,23865182772.6509,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.003,full-current-policies
cNetworkExp,70515959486.56201,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.008,full-current-policies
cPolicy_ITC,119101207321.38245,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.013,full-current-policies
cPolicy_PTC,213259556175.9652,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.024,full-current-policies
cStart,30040163812.654892,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.003,full-current-policies
cUnmetRsv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.0,full-current-policies
cVOM,154903961804.0465,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.017,full-current-policies
cVar,1120000958254.245,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,GenX,0.125,full-current-policies
cCO2,4865568450668.175,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.534,full-current-policies
cFix,2529249006085.4844,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.278,full-current-policies
cNSE,21275382497.165024,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.002,full-current-policies
cNetworkExp,65482670410.53514,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.007,full-current-policies
cPolicy_ITC,123417519913.22557,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.014,full-current-policies
cPolicy_PTC,203345240914.91666,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.022,full-current-policies
cStart,28970042907.499805,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.003,full-current-policies
cUnmetRsv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.0,full-current-policies
cVOM,156171568279.60498,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.017,full-current-policies
cVar,1112249875942.9543,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,SWITCH,0.122,full-current-policies
cFix,65253652048.76001,2.2355803038e9,9.749380571300001e8,8.596523086800004e8,1.46789415279e9,2.6775623981200004e9,3.73701931052e9,1.3989293796300004e9,2.3002086352599993e9,3.41644472516e9,2.3570821704599996e9,1.9685027835e8,4.457569714070001e9,2.406555242000001e9,1.3732929571699998e9,3.91427877165e9,4.2606189902899995e9,1.98832554874e9,1.24589230123e9,1.6772530358299997e9,2.3825777944799995e9,3.7768179679899993e9,4.2792277130799994e9,2.74575433287e9,2.5467312563599997e9,5.410369732490001e9,1.5605369607500002e9,2027,GenX,0.206,full-current-policies-retire
cVar,44455512520.5786,7.085556452322757e8,1.2652302198877935e9,1.2291863840150647e9,6.044207606258648e9,1.0718820674305912e9,1.119353222647649e9,1.4941421983236418e9,2.8867642865962567e9,1.4823527131624868e9,6.880208385973837e8,1.1048882878457232e9,-1.5530306170734698e8,1.5739604219784493e9,9.294345564935781e8,4.279908451913894e9,4.974405723599626e9,-1.532981500791211e8,3.6191276529199517e8,2.1258796742864865e8,2.1794646910657263e8,3.0432328911628327e9,1.8602596322393827e9,4.2773675081930733e9,1.245592565217373e9,2.7817179140009427e9,1.8256030427098262e8,2027,GenX,0.14,full-current-policies-retire
cNSE,144041938.74255654,1896.1091633519193,2050.688186519683,1.3950870724206876e7,5.8582396051608e6,4.195783538726012e7,1990.1221565029273,1873.1546885790754,1984.7975020655913,4.26771753372531e7,2066.75462435598,5.287634493939816e6,2255.144156010964,1725.8048499250983,1718.2652111771365,2065.7571315997006,1801.8147612194477,1829.0863358128183,1838.184534720521,1854.1583433547178,1973.7510688316893,2.4017354873871333e6,1974.5084874446943,2080.763099106123,8.229116430126277e6,2.364425101165975e7,2101.40125880999,2027,GenX,0.0,full-current-policies-retire
cStart,572434907.9914389,4.6800727525836695e6,995389.1563347799,4.178680883501178e6,3.798091926576079e6,2.073893337817419e7,3.170788313222162e7,7.084484381263547e6,1.2104596503297443e7,8.291887563426188e7,1.5289797446068884e6,8.50354792744097e6,3.271940458937709e7,1.9775559436333504e7,6.5695896617188305e6,9.736325301091373e6,1.3204233195587097e7,1.1901534867399372e7,1.9624272977355596e7,2.2161691817237776e7,2.923696732460273e7,1.2133212553499496e7,1.9410624825286195e7,1.582096666028508e6,5.422531322374821e6,1.713790934845513e8,1.933823454872899e7,2027,GenX,0.002,full-current-policies-retire
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,GenX,0.0,full-current-policies-retire
cNetworkExp,803888737.8708227,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,GenX,0.003,full-current-policies-retire
cVOM,7495088783.610341,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,GenX,0.024,full-current-policies-retire
cCO2,191176119054.27426,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,GenX,0.602,full-current-policies-retire
cPolicy_PTC,7223731875.089641,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,GenX,0.023,full-current-policies-retire
cPolicy_ITC,394311990.1399994,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,GenX,0.001,full-current-policies-retire
cFix,80482388150.57993,2.96804346239e9,1.3915001071200004e9,1.5114314106100004e9,2.52723223079e9,4.66929705167e9,4.428240448299999e9,1.8502674395099998e9,2.5599413570000005e9,4.2091990510799994e9,3.010105840880001e9,1.9995586908e8,5.790158854809999e9,2.40550272098e9,2.18627863435e9,5.014570602400001e9,4.2876732639099984e9,2.4103322968099995e9,1.74818974836e9,1.8596266703799999e9,3.4072530998399997e9,4.950544537480001e9,5.59106338132e9,3.5762425164999995e9,3.0255139638499994e9,6.090825205420001e9,1.84302045307e9,2030,GenX,0.251,full-current-policies-retire
cVar,42364985516.35473,3.793596495016641e8,1.186878470080803e9,9.946727041589016e8,5.375276244724977e9,7.097052570197926e8,7.923496774826922e8,1.294399364437776e9,2.40525660004714e9,1.2809768439227583e9,4.9582398786623585e8,1.0128152327396317e9,-1.702901293003215e8,1.5633973319814613e9,8.3423699454535e8,4.269027331761784e9,4.879137070702466e9,-3.2067292802931476e8,1.4755865542414063e8,1.1419032987594841e8,-2.9927045812888455e8,2.678226067091609e9,1.1967912257108352e9,4.1097376516779523e9,9.392305121051308e8,2.3605608451386166e9,4.0391977631257914e7,2030,GenX,0.132,full-current-policies-retire
cNSE,285741743.11635506,435.5787232197531,452.1872954664179,1.2920003134128729e7,8.920286429293796e6,2.1525621506295004e8,423.9563740953353,448.02223833720956,435.44633181306347,1.9032479422087073e7,2.200321734057139e6,738244.7920278811,447.93447248224595,425.0230618985274,483.27893719626155,418.08308784985326,424.82973673199405,411.40602296405643,414.706146343409,416.1757698905627,451.0143362870409,6.8026498340500565e6,414.55249194469855,7.998288078701856e6,430.79988737358826,1.186589862279155e7,423.01135094932476,2030,GenX,0.001,full-current-policies-retire
cStart,824532166.8629278,1.4702124020791657e7,3.3731043619806287e6,8.253604890769935e6,4.183121444439411e6,4.756679969184482e7,5.291693225610529e7,1.1444581331457138e7,4.2120142233604796e7,1.0530931600026242e8,5.429165588458041e6,1.2543923957986005e7,2.8428018961613677e7,3.006255206106696e7,1.031701646930328e7,2.6348462401722122e7,2.747241726995501e7,1.5200627028683342e7,2.072308862340124e7,2.4063125328366917e7,3.0582496471829124e7,1.9620831622772712e7,2.836650135693038e7,4.83676622716854e6,1.560656289422069e7,2.1285781473223495e8,2.2203069635957107e7,2030,GenX,0.003,full-current-policies-retire
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,GenX,0.0,full-current-policies-retire
cNetworkExp,1724247389.4581687,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,GenX,0.005,full-current-policies-retire
cVOM,6858412017.637712,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,GenX,0.021,full-current-policies-retire
cCO2,174182530108.6453,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,GenX,0.543,full-current-policies-retire
cPolicy_PTC,10953631023.814224,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,GenX,0.034,full-current-policies-retire
cPolicy_ITC,3029622067.330002,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,GenX,0.009,full-current-policies-retire
cFix,113413432793.5401,4.012433857620001e9,2.42967958792e9,3.359010775479999e9,5.00260759818e9,7.325091894410001e9,6.24311666718e9,2.5141153280400004e9,3.6945115200399995e9,6.347264359459997e9,4.0866016943100004e9,5.722972660699999e8,7.0792383537699995e9,2.71947020685e9,3.0536736674300003e9,7.577347060180001e9,6.89776963972e9,3.8246628229299994e9,2.5471919933999996e9,2.2099728626800003e9,5.004612513389998e9,6.042375393590001e9,7.277956925950002e9,5.067346669619999e9,3.9433831020399995e9,8.107013432840002e9,2.550840886790001e9,2035,GenX,0.308,full-current-policies-retire
cVar,44079551317.311005,2.4883914219805202e8,8.651931611259269e8,1.5016742103046248e9,4.448318361055592e9,1.0630704513973713e9,6.297797604183425e8,1.1082610300831873e9,2.084944341594788e9,1.3371655577878444e9,4.5462886127178925e8,1.0257804578127447e9,-2.1549675671852925e8,1.4288775910995631e9,6.477200187800018e8,4.892781781187796e9,3.691430071273035e9,-8.493149002789961e8,-1.6713580793076158e8,-3.6303345948502965e7,-9.987435671210139e8,2.4616627261638126e9,6.628074231812718e8,3.7080226023061366e9,4.831490745882982e8,2.074065940213823e9,-3.445404971401768e8,2035,GenX,0.12,full-current-policies-retire
cNSE,1357991719.1052928,1.4736324062914941e7,5.200827363727936e6,5.007011997183722e7,3.7125549257151514e7,3.848774674499585e8,1.5005580175843784e6,709135.1530697664,9.513468976497477e6,8.766782232750234e7,4.0744649443111277e8,8.795546201158594e7,1.2720683246438906e6,3891.319692083445,2.4743995852373294e6,2.9905025723230917e7,3.069897449248654e6,1.2476264132141639e7,3560.391412623189,3552.986021826086,3442.167787116042,5.6383076640735485e7,3528.594806668205,1.2539258775026849e7,3858.6933461610256,1.5304323203364286e8,3433.2653642817954,2035,GenX,0.004,full-current-policies-retire
cStart,1314514923.5274253,3.936679571704306e7,9.182881847351937e6,2.0923915207994998e7,4.882812805282501e7,6.4443873827000216e7,8.009845873954932e7,2.8999126688334208e7,6.89614030217938e7,1.358592720065809e8,1.2485638589406904e7,1.7435675650053844e7,1.8164725568842787e7,4.093781586010112e7,1.785537101790478e7,4.9964356046776265e7,6.436647849013654e7,2.054864602594316e7,2.5326366853988603e7,2.691114495440507e7,4.08127207479631e7,5.231491710617401e7,5.329183127744553e7,4.2340237068666436e7,3.458045200785691e7,2.8029418872515756e8,2.0220502428213987e7,2035,GenX,0.004,full-current-policies-retire
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,GenX,0.0,full-current-policies-retire
cNetworkExp,4134455743.5369515,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,GenX,0.011,full-current-policies-retire
cVOM,6754350766.597631,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,GenX,0.018,full-current-policies-retire
cCO2,172119974567.9619,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,GenX,0.468,full-current-policies-retire
cPolicy_PTC,18627264395.176704,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,GenX,0.051,full-current-policies-retire
cPolicy_ITC,6076153286.349976,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,GenX,0.017,full-current-policies-retire
cFix,130646314080.84024,5.02529749992e9,3.233566704870001e9,3.87956235728e9,6.183498009750001e9,8.23382675194e9,6.34886390283e9,2.6475591545800004e9,3.759765268979999e9,7.469558907039998e9,5.93663944002e9,8.024993615200001e8,8.047638294240002e9,2.7980249892899995e9,3.87479196119e9,8.3434905037699995e9,8.370095056770003e9,5.11371906488e9,2.524834300100001e9,2.0190904964800003e9,5.91497656737e9,7.38487007658e9,8.181584403039999e9,6.162965531250002e9,4.438077163559999e9,9.58659298259e9,2.60792087562e9,2040,GenX,0.313,full-current-policies-retire
cVar,50074004204.62697,3.9231072345255136e8,9.147458406693367e8,1.6555118400283258e9,4.44058896909773e9,1.2572515465179567e9,1.170341905896943e9,1.168615562861347e9,2.3653249909491854e9,1.2680933670022519e9,5.29566747956429e8,1.078479067557197e9,-4.583224622478664e8,9.995803504465823e8,3.278034872893963e8,4.729154150715741e9,3.8686657708994813e9,-1.3071654519271162e9,-3.818872401366465e8,-1.1400666123370855e8,-1.415177480192131e9,2.5249268523449664e9,4.228265758990251e8,3.8664268105025964e9,3.3222745625140315e8,2.0653867709104192e9,-4.1625841343161935e8,2040,GenX,0.12,full-current-policies-retire
cNSE,1588648905.9713333,3.630799204339686e7,7.67523891558488e6,1.0167593346613637e8,4.072651934883798e7,4.448577823929097e8,2.531070408789287e7,1.5051578642377973e7,4.435476423579693e6,8.512162675001444e7,3.575428453719623e8,1.4636947671167964e8,2165.9703228757735,2375.8900849230563,4.020906393156302e7,4.601027342015169e7,1.3831899768701338e6,1.6382521678441342e7,2475.334332890553,2456.618724631591,7.068816195096773e6,3.812090054385394e6,2.7964640008855827e7,1.858606949674709e7,2.8708861431315143e7,1.3343623195392974e8,2499.8561293582366,2040,GenX,0.004,full-current-policies-retire
cStart,1584868066.7209404,5.3551305289568946e7,2.4977402994565383e7,3.0486189800315674e7,8.783705572702833e7,6.924298698249778e7,9.255377454672165e7,3.044346254258407e7,7.752267255547719e7,1.5479865641027364e8,2.5156431766411666e7,1.377078470432165e7,1.2417888950766908e7,4.742595545260749e7,2.074601331195258e7,6.272283676107243e7,6.258652153665724e7,2.158874507171905e7,2.491679924555953e7,2.6575138745881144e7,4.338818291002912e7,7.150701587271243e7,5.921214838448257e7,5.808271601631922e7,4.6351786499710955e7,3.483722163933249e8,1.863337824844913e7,2040,GenX,0.004,full-current-policies-retire
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,GenX,0.0,full-current-policies-retire
cNetworkExp,4988725477.7381935,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,GenX,0.012,full-current-policies-retire
cVOM,7033007323.596565,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,GenX,0.017,full-current-policies-retire
cCO2,187139552475.6995,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,GenX,0.449,full-current-policies-retire
cPolicy_PTC,25822000450.13879,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,GenX,0.062,full-current-policies-retire
cPolicy_ITC,8242995544.619995,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,GenX,0.02,full-current-policies-retire
cFix,143782464484.98996,5.347904337110001e9,3.8415944474900002e9,4.71693417384e9,7.008500884630001e9,9.15137140619e9,7.126877258469999e9,2.80521336675e9,4.247826249280001e9,8.317184646140002e9,6.48166751151e9,1.14569619721e9,8.678701430729998e9,2.9679926429300003e9,3.8960291537899995e9,9.25155275998e9,9.50502277371e9,5.49308818438e9,2.5642889830800004e9,2.0880058467699995e9,6.05310329791e9,7.85097858767e9,8.73091682833e9,6.76218602855e9,4.848745966360002e9,1.0504232996739996e10,2.6226514392899995e9,2045,GenX,0.31,full-current-policies-retire
cVar,61594871815.9411,1.8913353837550766e9,2.0192766367219932e9,3.4523574062063055e9,6.29813806279002e9,1.6735097742760036e9,3.6857820948928914e9,1.9410481531594744e9,3.8157753562276425e9,3.533085974308637e9,2.239893954500159e9,1.1399996369248772e9,4.5093273795169646e8,1.5392699512771986e9,6.029332632380513e8,4.902348499729866e9,7.265993199271123e9,5.342961903833276e8,4.2029702249298775e8,4.9342244490748894e8,6.765168023732237e8,4.2961764895731535e9,2.8941824253346047e9,5.374557205037173e9,1.7122400516400537e9,5.782478220649755e9,2.075803143091206e8,2045,GenX,0.133,full-current-policies-retire
cNSE,1967455259.2970088,3.428247364237266e7,250652.7471716997,4.053456519955069e7,2.3895646327617805e7,4.823882720791602e8,1.645145626287755e7,2.1900742805846933e7,1.078474317808258e7,8.502175914849138e7,5.774506667724341e8,2.2039843152640983e8,2.0004459879165725e6,10698.042653484583,7.692979071638452e7,5.07789502124896e7,12063.337876763462,2.2806867328192804e7,7.203144899547233e6,11080.335654459666,1.7374366088125627e7,1.6191051967418587e7,3.939414737440853e7,6.110979236607534e7,1.941401697609851e7,1.4084855412061614e8,10879.85354323464,2045,GenX,0.004,full-current-policies-retire
cStart,1555342824.0664954,5.175648984281923e7,3.459449711220767e7,1.3589749467668392e7,7.34390757137085e7,8.76518005032144e7,7.573747880270424e7,3.0660041118289143e7,6.149643793773576e7,1.5447810399526045e8,2.5565808957586322e7,1.7444878496384654e7,1.369241199641614e7,3.769191628410215e7,3.0251050212543156e7,7.888153181726047e7,6.5183292459615655e7,3.540416507946932e7,2.4594837602208473e7,2.6897842391032204e7,5.179775930358833e7,7.462326933352281e7,5.684484471688113e7,4.862953585628162e7,4.803438574307067e7,3.2078360574223715e8,1.5618013580545077e7,2045,GenX,0.003,full-current-policies-retire
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,GenX,0.0,full-current-policies-retire
cNetworkExp,5485450318.422101,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,GenX,0.012,full-current-policies-retire
cVOM,7248555435.928677,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,GenX,0.016,full-current-policies-retire
cCO2,234612151730.3267,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,GenX,0.505,full-current-policies-retire
cPolicy_PTC,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,GenX,0.0,full-current-policies-retire
cPolicy_ITC,8225802913.850006,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,GenX,0.018,full-current-policies-retire
cFix,152223153658.77,5.811197886880001e9,4.57155741912e9,5.24314151361e9,7.52164469214e9,1.019346727616e10,7.477213628960001e9,2.92918781404e9,4.552419959500001e9,8.5899660125e9,7.328828087329999e9,1.07748735542e9,8.88640369175e9,2.41401101564e9,3.98295867181e9,9.59512619624e9,9.826591903159998e9,5.88352802805e9,2.59239188911e9,2.1763843793199997e9,6.165217997500001e9,7.884131898049998e9,9.01240363003e9,7.427358798370002e9,5.430852117869999e9,1.1232115406660002e10,2.624334759980001e9,2050,GenX,0.307,full-current-policies-retire
cVar,66514361294.344574,2.125806710561797e9,2.0731999882129672e9,3.9938275410973954e9,6.811363117401502e9,1.3324947498030946e9,3.8880882340490117e9,2.062807323562828e9,4.018885438294594e9,3.7574374313140182e9,2.7532455322362313e9,1.1071942599472651e9,4.6267915158929634e8,1.9026983258061779e9,6.146305727196435e8,5.143475589629552e9,7.3099651430260105e9,6.238714511723291e8,4.1433682695533127e8,5.056662731924811e8,7.193889372295082e8,5.046274342321097e9,3.1094787050993557e9,5.6758267537765045e9,1.8495037113403726e9,6.300678061455223e9,1.8766107730493885e8,2050,GenX,0.134,full-current-policies-retire
cNSE,2013595916.979208,2.7144409739482835e7,1.5788429232696855e7,4.792888051910285e7,4.129364661102098e7,5.289173009133962e8,1.9022949216201443e7,2.6391065709704507e7,8.293191079438435e6,1.0452623651620899e8,4.1030573186123425e8,2.764102077522435e8,1.3119607031814621e6,30342.925552902376,9.069738259555998e7,5.471372833107131e7,30055.52193935373,2.507299278600957e7,1.4525391697088273e7,30263.430322950982,1.2990126400228383e7,2.345013169042984e7,5.028203255630103e7,6.629906521771073e7,3.0348649322764173e7,1.3776175502613693e8,29989.624191244588,2050,GenX,0.004,full-current-policies-retire
cStart,1703793264.3863318,6.243038097722831e7,4.298509484345648e7,1.723895168299698e7,7.745790273966704e7,1.363051454929438e8,7.61744378088077e7,2.5934976177331686e7,5.9989214140155494e7,1.591657843672618e8,3.144470823054691e7,2.2161791104662955e7,1.5487187833299294e7,3.6083949580346115e7,3.305817677987109e7,8.410615255456664e7,7.122555961837478e7,4.4729761106210366e7,2.7636423914828163e7,2.8762569470629483e7,5.699173720172835e7,8.132351432110688e7,5.856903146612416e7,5.216778384892136e7,5.9091319521166846e7,3.2804515848902804e8,1.5226551114957621e7,2050,GenX,0.003,full-current-policies-retire
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,GenX,0.0,full-current-policies-retire
cNetworkExp,5950337330.126646,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,GenX,0.012,full-current-policies-retire
cVOM,7276123954.79274,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,GenX,0.015,full-current-policies-retire
cCO2,251469376111.76816,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,GenX,0.508,full-current-policies-retire
cPolicy_PTC,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,GenX,0.0,full-current-policies-retire
cPolicy_ITC,8206768370.430023,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,GenX,0.017,full-current-policies-retire
cFix,65211030859.53005,2.40447018448e9,9.6735423642e8,9.853426729300002e8,1.45010574426e9,2.6871332258799996e9,3.6824841053e9,1.3986246923000002e9,2.3028059444900002e9,3.468804809950001e9,2.3270675330400004e9,2.1212469228000003e8,4.4448406842e9,2.3994327182300005e9,1.3886273784900002e9,3.975490991799999e9,4.2580750429199996e9,1.9660186143399997e9,1.24269808447e9,1.60502150445e9,2.2732490955000005e9,3.7780934921e9,4.2770581873499994e9,2.75400636863e9,2.4194344472099996e9,5.612801903610001e9,1.29078695701e9,2027,SWITCH,0.204,full-current-policies-retire
cVar,44011195483.756195,6.664549897884719e8,1.2765961717338529e9,1.1878169494159307e9,6.042969418591689e9,1.0316290260086739e9,1.1983531432223825e9,1.4878251935884879e9,2.893069012669336e9,1.5177710624334385e9,6.05573579001264e8,1.1168416687823231e9,-1.5528834217347303e8,1.558032003114717e9,9.147872620698973e8,4.214762655252851e9,4.971155524531752e9,-1.1446348045457572e8,4.507146607342223e8,2.5630419565819302e8,2.5128627481753457e8,3.0520008973931346e9,1.7920363330265405e9,4.2821551201919427e9,1.364555556208995e9,2.7190388930201507e9,3.026043270999176e8,2027,SWITCH,0.138,full-current-policies-retire
cNSE,268942753.01445687,18808.352665053124,20078.159491684677,1.3484010019687265e8,1.0846050437571485e7,3.5320629693932414e7,19760.943784800125,18585.43740308986,19828.71154762802,2.261306419404833e7,20354.05092635516,192188.8844813383,13098.933485327778,22643.021720113058,18874.485179175048,25737.715841918915,24054.27702402353,17702.750924464093,18414.3807562054,17810.78356395257,20423.044410742303,1.262185808646715e6,20930.84671339591,21424.638457512763,6.348662645320365e7,23617.590269705383,19759.22153574133,2027,SWITCH,0.001,full-current-policies-retire
cStart,569177798.5542743,5.167657883213763e6,1.2463974620764328e6,4.656513348937035e6,4.1663759324777285e6,2.1176478864043005e7,3.2071838927779753e7,7.319044504456676e6,1.3896312046551252e7,8.575375883826986e7,1.4688348461144478e6,8.992984822906543e6,1.2698698394775534e7,1.995521394634117e7,6.826075643773327e6,1.0338451118563771e7,1.2765383270548228e7,1.2143964348906709e7,2.024435853138295e7,2.243259584835034e7,2.998117532690246e7,1.160959473323504e7,2.010191550658474e7,1.3842856372397493e6,5.93141690364273e6,1.7812720382901254e8,1.8721268038186885e7,2027,SWITCH,0.002,full-current-policies-retire
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,SWITCH,0.0,full-current-policies-retire
cNetworkExp,728374304.2251837,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,SWITCH,0.002,full-current-policies-retire
cVOM,7488811786.011801,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,SWITCH,0.023,full-current-policies-retire
cCO2,193917266066.6776,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,SWITCH,0.608,full-current-policies-retire
cPolicy_PTC,6615425174.018352,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,SWITCH,0.021,full-current-policies-retire
cPolicy_ITC,360922452.1100006,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,SWITCH,0.001,full-current-policies-retire
cFix,80711816451.05998,2.9588663490899997e9,1.3308772869399998e9,1.69029020298e9,2.4622031916999993e9,4.663621202339999e9,4.39845571199e9,2.03906510055e9,2.57569322263e9,4.254297371649999e9,3.2709893666100006e9,2.1212469228000003e8,5.774594755760001e9,2.3931710889800005e9,2.3204974158399997e9,5.024518806610002e9,4.33736217393e9,2.33901603423e9,1.68471107543e9,1.8294997054e9,3.0872813909700003e9,4.952674670960001e9,5.57919910344e9,3.56361237454e9,3.08744999408e9,6.197644367850001e9,1.6556874386699998e9,2030,SWITCH,0.256,full-current-policies-retire
cVar,41520112951.110825,4.0328213235937786e8,1.1797544887534146e9,9.447211746735547e8,5.419200449962066e9,7.025284852069424e8,8.278410187344642e8,1.108756501194167e9,2.489601382185798e9,1.347098022651897e9,2.975258493728039e8,1.0397494380980027e9,-1.8406153286812267e8,1.564015626075291e9,8.664884151231155e8,4.2372751234607887e9,4.644460282485505e9,-3.5414371865024966e8,2.5686152294849285e8,1.3119927125475286e8,-1.178823102130453e8,2.7045187119002504e9,1.1794183210364208e9,4.1349093784244313e9,9.710417880248213e8,2.2902715095755157e9,1.526257673708662e8,2030,SWITCH,0.132,full-current-policies-retire
